Shim_ID,FHFC_Key,HUD_REMS,Public_Housing_Development#,Florida_DOR_Parcel,Development_Name,Street_Address,City,State,Zip_Code,County,Housing_Program(s),Total_Units,Assisted_Units,HUD/RD_Rental_Assistance_Units,FHFC_Funded,HUD_Multifamily_Funded,HUD_Public_Housing_Funded,RD_Funded,LHFA_Funded,Target_Population,Occupancy_Status,Affordability_Start_Date,Year_built_(property_appraiser),Owner_Type,Overall_year_of_subsidy_expiration,Latitude,Longitude,Census_Tract,Census_Block_Group,Number_of_0_BR,Number_of_1_BR,Number_of_2_BR,Number_of_3_BR,Number_of_4_or_more_BR
1880,-,800004489,-,19282143U000000000301A,MAR PLAZA APARTMENTS,4817 E Temple Heights Rd,Tampa,Florida,33617,Hillsborough,Rental Assistance/HUD,82,82,82,-,x,-,-,-,Elderly,Ready for Occupancy,1978,1978,For-Profit,2030,28.03609945,-82.40417643,102,4,53,29,-,-,-
2047,-,800004275,-,192816ZZZ000005580500A,MARY WALKER APARTMENTS,4912 E LINEBAUGH AVE,Tampa,Florida,33617,Hillsborough,Rental Assistance/HUD;Section 202 Direct Loan,85,85,85,-,x,-,-,-,Elderly,Ready for Occupancy,1982,1982,For-Profit,2032,28.04031032,-82.40306512,102,3,-,85,-,-,-
2216,-,800067317,-,182903ZZZ000005444700A,MATTHEWS CORNER,4540 N Armenia Ave,Tampa,Florida,33603,Hillsborough,Rental Assistance/HUD;Section 811 Capital Advance,19,18,18,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2000,2000,Non-Profit,2040,27.98516818,-82.4860222,2500,4,not avail.,not avail.,not avail.,not avail.,not avail.
2236,-,800004302,-,192815ZZZ000005568200A,MYRTLE OAKS APARTMENTS,5108 Mission Hills Dr,Tampa,Florida,33617,Hillsborough,Rental Assistance/HUD;Section 202 Capital Advance,100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,1997,1998,Non-Profit,2038,28.04031053,-82.39827614,102,3,not avail.,not avail.,not avail.,not avail.,not avail.
578,-,800004307,-,192807ZZZ000001286300U,NEW HORIZONS APARTMENTS,12718 N 19TH ST,Tampa,Florida,33612,Hillsborough,Rental Assistance/HUD;Section 207/223(f),24,24,24,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1984,1983,Non-Profit,2044,28.06308887,-82.43960568,10816,3,-,16,8,-,-
592,-,800004318,-,192805ZZZ000001262000U,NORTHSIDE PROPERTIES I,14011 N 22ND STREET,Tampa,Florida,33613,Hillsborough,Rental Assistance/HUD;Section 207/223(f),78,78,78,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1984,1984,Non-Profit,2029,28.07479389,-82.43373032,10808,1,-,78,-,-,-
1715,-,800004328,-,1829144PP000001000040A,OAKHURST SQUARE I APARTMENTS,1120 N BOULEVARD,Tampa,Florida,33607,Hillsborough,Rental Assistance/HUD,120,45,45,-,x,-,-,-,Family,Ready for Occupancy,1970,1970,For-Profit,2047,27.95299412,-82.46897183,5000,2,not avail.,not avail.,not avail.,not avail.,not avail.
1700,-,800004327,-,1829144PP000001000040A,OAKHURST SQUARE II APARTMENTS,1120 NORTH BLVD,Tampa,Florida,33607,Hillsborough,Rental Assistance/HUD;Section 236,80,39,39,-,x,-,-,-,Family,Ready for Occupancy,1974,1970,For-Profit,2047,27.95299151,-82.46897687,5000,2,not avail.,not avail.,not avail.,not avail.,not avail.
1703,-,800004349,-,1829134XO000006000010A,PALM AVENUE BAPTIST TOWERS,215 E PALM AVE,Tampa,Florida,33602,Hillsborough,Rental Assistance/HUD;Section 236,199,168,168,-,x,-,-,-,Elderly,Ready for Occupancy,1974,1974,Non-Profit,2026,27.96181852,-82.45858467,4100,2,not avail.,not avail.,not avail.,not avail.,not avail.
1879,-,800004372,-,183004ZZZ000005522100A,PATRICIAN ARMS,4516 S MANHATTAN AVE,Tampa,Florida,33611,Hillsborough,Rental Assistance/HUD;Section 202 Capital Advance,82,82,82,-,x,-,-,-,Elderly,Ready for Occupancy,1995,1995,Non-Profit,2035,27.89950905,-82.51769559,6600,4,-,82,-,-,-
7219,-,800225873,-,183004ZZZ000005522400A,PATRICIAN ARMS II,4518 S. Manhattan Avenue,Tampa,Florida,33611,Hillsborough,Rental Assistance/HUD;Section 202 Capital Advance,68,68,68,-,x,-,-,-,Elderly,Ready for Occupancy,2012,not avail.,Non-Profit,2051,27.89999009,-82.5177595,6600,4,-,68,-,-,-
1778,-,800004395,-,183005ZZZ000005523300A,PRESBYTERIAN VILLAS OF TAMPA,4011 S MANHATTAN  AVE,Tampa,Florida,33611,Hillsborough,Rental Assistance/HUD,210,56,56,-,x,-,-,-,Elderly,Ready for Occupancy,1971,1971,Non-Profit,2033,27.90565347,-82.51918297,6501,1,not avail.,not avail.,not avail.,not avail.,not avail.
6920,-,800221219,-,182903ZZZ000005435101A,SAN LORENZO TERRACE,4815 N. MacDill Avenue,Tampa,Florida,33614,Hillsborough,Rental Assistance/HUD;Section 202 Capital Advance,80,80,80,-,x,-,-,-,Elderly,Ready for Occupancy,2007,2008,Non-Profit,2047,27.99047606,-82.49176678,2500,3,-,80,-,-,-
7151,-,800224834,-,182903ZZZ000005435101A,SAN LORENZO TERRACE II,4820 N. Gomez Avenue,Tampa,Florida,33614,Hillsborough,Rental Assistance/HUD;Section 202 Capital Advance,68,68,68,-,x,-,-,-,Elderly,Ready for Occupancy,2009,2008,Non-Profit,2049,27.99053058,-82.49151098,2500,3,-,68,-,-,-
1917,2461,800234287,-,192833ZZZ000005697300A,SILVER OAKS APARTMENTS,5711 Troy Ct,Tampa,Florida,33610,Hillsborough,Exchange;Housing Credits 9%;Rental Assistance/HUD,200,200,199,x,x,-,-,-,Elderly;Family;Link,Ready for Occupancy,1971,not avail.,For-Profit,2062,27.99836642,-82.41021945,1002,4,-,33,127,40,-
1885,-,800004491,-,192818ZZZ000005600800A,Silvertree Senior Apartments,11113 N Nebraska Ave,Tampa,Florida,33612,Hillsborough,Rental Assistance/HUD;Section 202 Direct Loan,85,84,84,-,x,-,-,-,Elderly,Ready for Occupancy,1983,1984,For-Profit,2024,28.04927881,-82.45000656,201,1,not avail.,not avail.,not avail.,not avail.,not avail.
1672,-,800004490,-,19282143U000000000301A,TAMPA HEIGHTS APARTMENTS PHASE II,4821 E Temple Heights Rd,Tampa,Florida,33617,Hillsborough,Rental Assistance/HUD,36,36,36,-,x,-,-,-,Family,Ready for Occupancy,1983,1978,For-Profit,2018,28.03610122,-82.40417456,102,4,-,12,24,-,-
2017,-,800004492,-,19291851R000000000170A,TAMPA PARK APARTMENTS I,1417 TAMPA PARK PLAZA,Tampa,Florida,33605,Hillsborough,Rental Assistance/HUD,202,172,172,-,x,-,-,-,Family,Ready for Occupancy,1969,1969,Non-Profit,2017,27.957386,-82.450783,3900,2,not avail.,not avail.,not avail.,not avail.,not avail.
1669,-,800004493,-,19291851R000000000170A,TAMPA PARK APARTMENTS II,1417 Tampa Park Plaza St,Tampa,Florida,33605,Hillsborough,Rental Assistance/HUD,168,34,34,-,x,-,-,-,not avail.,Ready for Occupancy,1970,1969,Non-Profit,2017,27.95693547,-82.45075684,3900,2,not avail.,not avail.,not avail.,not avail.,not avail.
1743,-,800004495,-,1829134YI000041000000A,TAMPA PRESBYTERIAN VILLAGE,721 GREEN ST,Tampa,Florida,33607,Hillsborough,Rental Assistance/HUD;Section 236,140,48,48,-,x,-,-,-,Family,Ready for Occupancy,1972,1972,Non-Profit,2033,27.95699328,-82.46582352,4300,1,not avail.,not avail.,not avail.,not avail.,not avail.
711,-,800004561,-,1928071GNC00000000030U,VILLAGE AT UNIVERSITY SQUARE APARTMENTS,11725 N 17TH ST,Tampa,Florida,33612,Hillsborough,Refi Section 221(d)(4) MR;Rental Assistance/HUD,122,122,122,-,x,-,-,-,Family,Ready for Occupancy,1982,1982,For-Profit,2029,28.05668793,-82.44015137,10816,1,-,34,48,40,-
7064,2444,800004284,-,1829134Z0000000000011A,VISTA 400,400 E HARRISON ST,Tampa,Florida,33602,Hillsborough,Housing Credits 4%;Rental Assistance/HUD;State Bonds;State HOME,200,200,168,x,x,-,-,-,Elderly;Family,Ready for Occupancy,1970,1972,For-Profit,2032,27.95364414,-82.45906038,5101,1,81,119,-,-,-
171,-,800004166,-,1829163JN000001000070A,VOA LIVING CENTER II,3610 BEACH ST,Tampa,Florida,33607,Hillsborough,Rental Assistance/HUD;Section 811 Capital Advance,9,8,8,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1998,1998,Non-Profit,2018,27.96287748,-82.50266532,4600,3,not avail.,not avail.,not avail.,not avail.,not avail.
1712,-,800004314,-,2032102XJ0000000005A1U,NEUMAUMA HOMES PHASE I,5701 BASSA ST,WIMAUMA,Florida,33598,Hillsborough,Rental Assistance/HUD;Section 515,42,42,42,-,x,-,x,-,Family,Ready for Occupancy,1980,1981,For-Profit,2027,27.71877101,-82.30110211,13913,2,-,8,20,12,2
713,-,800067306,-,3.34E+19,ARC OF INDIAN RIVER CO,1005 22nd Ave,Vero Beach,Florida,32960,Indian River,Rental Assistance/HUD;Section 811 Capital Advance,8,8,8,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1999,1971,Non-Profit,2039,27.62016182,-80.40854901,50602,2,8,-,-,-,-
558,-,800003943,-,3.34E+19,GARDENIA GARDENS,655 14th St,Vero Beach,Florida,32960,Indian River,Rental Assistance/HUD;Section 202 Capital Advance,80,79,79,-,x,-,-,-,Elderly,Ready for Occupancy,1998,1998,Non-Profit,2038,27.62603048,-80.38625662,50401,1,not avail.,not avail.,not avail.,not avail.,not avail.
511,-,800004338,-,3.24E+19,ORANGE BLOSSOM VILLAGE,3300 12TH CT,Vero Beach,Florida,32960,Indian River,Rental Assistance/HUD;Section 202 Direct Loan,80,80,80,-,x,-,-,-,Elderly,Ready for Occupancy,1991,1990,Non-Profit,2031,27.65194,-80.397804,50301,1,-,80,-,-,-
130,2150,800004130,-,34-7N-13-0172-0000-0420,GRACELAND MANOR APARTMENTS,5445 BROWN ST,Graceville,Florida,32440,Jackson,Exchange;Housing Credits 9%;Rental Assistance/HUD;Section 515;State HOME;Tax Credit Assistance Program,50,50,50,x,x,-,x,-,Family;Link,Ready for Occupancy,1980,1980,For-Profit,2061,30.96475042,-85.51670721,210300,5,-,12,30,8,-
622,-,800003999,-,03-4N-10-0346-0000-0502,CHIPOLA APARTMENTS,4401 Constitution Ln,Marianna,Florida,32448,Jackson,Rental Assistance/HUD,48,48,48,-,x,-,-,-,Elderly,Ready for Occupancy,1980,1982,Non-Profit,2035,30.77324464,-85.22862614,210600,4,6,42,-,-,-
1748,2175,800004025,-,05-4N-10-0000-1130-0011,COTTONDALE VILLAGE APARTMENTS I,4052 OLD COTTONDALE RD,Marianna,Florida,32446,Jackson,Exchange;Housing Credits 9%;Rental Assistance/HUD;Section 515;State HOME;Tax Credit Assistance Program,50,50,50,x,x,-,x,-,Family;Link,Ready for Occupancy,1979,1982,For-Profit,2061,30.77873141,-85.2579631,210600,2,-,16,24,10,-
1666,2175,800004026,-,05-4N-10-0000-1130-0011,COTTONDALE VILLAGE APARTMENTS II,4052 OLD COTTONDALE RD,Marianna,Florida,32448,Jackson,Exchange;Housing Credits 9%;Rental Assistance/HUD;Section 515;State HOME;Tax Credit Assistance Program,32,32,32,x,x,-,x,-,Family;Link,Ready for Occupancy,1979,1982,For-Profit,2061,30.77873731,-85.25797009,210600,2,-,4,20,8,-
1677,-,800004119,-,05-4N-10-0000-0300-0020,GIBB  MARIANNA VILLAGE,2933 MILTON AVE,Marianna,Florida,32310,Jackson,Rental Assistance/HUD;Section 202 Direct Loan,40,39,39,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1994,1994,Non-Profit,2034,30.77894441,-85.24838054,210600,5,not avail.,not avail.,not avail.,not avail.,not avail.
1919,2684,800004271,-,33-5N-10-0000-0580-0010,THREE RIVERS APARTMENTS,3070 Carters Mill Rd,Marianna,Florida,32446,Jackson,Extremely Low Income;Housing Credits 4%;Rental Assistance/HUD;SAIL;State Bonds,100,100,100,x,x,-,-,-,Family;Link,Ready for Occupancy,1972,1970,For-Profit,2047,30.78816598,-85.24280624,210500,2,-,-,36,64,-
1821,-,800004196,-,29-2N-5E-0000-0630-0000,JEFFERSON ARMS APARTMENTS,1425 E CLARK AVE.,Monticello,Florida,32344,Jefferson,Rental Assistance/HUD;Section 207/223(f),75,75,75,-,x,-,-,-,Family,Ready for Occupancy,1972,1971,For-Profit,2030,30.541369,-83.855539,250101,3,-,-,22,53,-
706,-,800004222,-,1.31E+18,LAFAYETTE APARTMENTS,176 SE Land Ave,Mayo,Florida,32066,Lafayette,Rental Assistance/HUD;Section 515,36,36,36,-,x,-,x,-,Family,Ready for Occupancy,1982,1982,Limited Dividend,2032,30.051933,-83.168177,960200,1,-,8,20,8,-
1740,-,800004502,-,1.52E+17,FRANKLIN HOUSE,2400 KURT STREET,Eustis,Florida,32726,Lake,Rental Assistance/HUD;Section 207/223(f),46,46,46,-,x,-,-,-,Elderly,Ready for Occupancy,1989,1989,Non-Profit,2029,28.83271875,-81.69283449,30209,1,12,34,-,-,-
2006,5,800004248,-,1.12E+17,LITTLE OAKS APARTMENTS,300 WEST ATWATER AVENUE,Eustis,Florida,32726,Lake,Exchange;Housing Credits 9%;Rental Assistance/HUD;Section 207/223(f);State HOME;Tax Credit Assistance Program,68,68,68,x,x,-,-,-,Family;Link,Ready for Occupancy,1981,1981,For-Profit,2061,28.84069024,-81.69014911,30209,2,-,20,36,12,-
1599,-,800003974,-,2.62E+17,CARE DIVERSIFIED OF LAKE COUNTY,1312 SUMTER ST,Leesburg,Florida,34748,Lake,Rental Assistance/HUD;Section 202 Direct Loan,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1991,1991,Non-Profit,2032,28.80579791,-81.88613942,30602,3,-,12,-,-,-
1596,-,800004227,-,1.52E+17,"LAKE REGION HOMES, INC.",2016 TALLY RD,Leesburg,Florida,34748,Lake,Rental Assistance/HUD;Section 202 Direct Loan,11,10,10,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1990,1991,Non-Profit,2030,28.83624414,-81.89391967,30504,2,not avail.,not avail.,not avail.,not avail.,not avail.
556,-,800004249,-,1.52E+17,LITTLE TURTLE APARTMENTS,1350 PAMELA ST #25,Leesburg,Florida,34748,Lake,Rental Assistance/HUD,38,38,38,-,x,-,-,-,Family,Ready for Occupancy,1981,1981,For-Profit,2031,28.83037643,-81.89104075,30504,2,-,12,16,6,4
1951,-,800004277,-,2.22E+17,TURTLE OAKS APARTMENTS,2311 GRIFFIN RD,Leesburg,Florida,34748,Lake,Rental Assistance/HUD,101,101,101,-,x,-,-,-,Family,Ready for Occupancy,1968,1969,For-Profit,2019,28.82788199,-81.90117166,30504,1,-,24,53,24,-
670,-,800004330,-,2.92E+17,OAKWOOD APARTMENTS,550 LINCOLN AVE,Mount Dora,Florida,32757,Lake,Rental Assistance/HUD;Section 207/223(f),72,72,72,-,x,-,-,-,Family,Ready for Occupancy,1973,1973,For-Profit,2016,28.80734361,-81.63969572,30914,1,-,18,36,18,-
1707,-,800003977,-,2.82E+17,CAROLINE COURT APARTMENTS,1000 E Caroline St,Tavares,Florida,32778,Lake,Rental Assistance/HUD,40,40,40,-,x,-,-,-,Elderly,Ready for Occupancy,1979,1979,For-Profit,2035,28.80507059,-81.7174821,30804,1,-,13,16,11,-
3116,-,800214871,-,124523C3003170260,CORONADO PLACE,4642 Coronado Pkwy,Cape Coral,Florida,33904,Lee,Rental Assistance/HUD;Section 811 Capital Advance,10,10,10,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2003,2003,Non-Profit,2043,26.56485271,-81.95848692,10602,3,-,8,2,-,-
2215,-,800066819,-,104523C3033740340,LAUREL OAKS,4626 SKYLINE BLVD,Cape Coral,Florida,33914,Lee,Rental Assistance/HUD;Section 811 Capital Advance,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1998,1998,Non-Profit,2038,26.56496259,-81.9909985,10407,1,-,10,2,-,-
2218,-,800112347,-,014523C4008570220,SANTA BARBARA VILLAGE,3618 SANTA BARBARA BLVD,Cape Coral,Florida,33914,Lee,Rental Assistance/HUD;Section 811 Capital Advance,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2000,1987,Non-Profit,2040,26.5844557,-81.97341846,10412,1,-,10,2,-,-
715,-,800066832,-,254424P402800006D,BROADWAY PLACE,2129 EARL RD,Fort Myers,Florida,33901,Lee,Rental Assistance/HUD;Section 811 Capital Advance,12,12,12,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1999,1999,Non-Profit,2039,26.61316968,-81.86833106,1101,2,-,10,2,-,-
656,-,800003945,-,084425P3000690000,BROOKSIDE VILLAGE,1011 MARSH AVE,Fort Myers,Florida,33905,Lee,Refi Section 221(d)(4) MR;Rental Assistance/HUD,50,50,50,-,x,-,-,-,Family,Ready for Occupancy,1981,1982,For-Profit,2031,26.65913131,-81.82747758,302,3,-,12,26,12,-
631,-,800004039,-,084425P1010050080,CYPRESS COURTS,3604 SEMINOLE AVE,Fort Myers,Florida,33916,Lee,Refi Section 221(d)(4) MR;Rental Assistance/HUD,68,68,68,-,x,-,-,-,Family,Ready for Occupancy,1981,1981,For-Profit,2033,26.66297634,-81.83976627,301,3,-,20,40,8,-
7198,2548,800240924,FL047000012,184425P3035190010,EAST POINTE PLACE,3501 Dale St,Fort Myers,Florida,33916,Lee,Housing Credits 9%;Public Housing;Rental Assistance/HUD,86,86,74,x,x,x,-,-,Elderly;Family;Link,Ready for Occupancy,1970,not avail.,For-Profit,not avail.,26.64377837,-81.84311036,502,3,not avail.,not avail.,not avail.,not avail.,not avail.
7280,-,800235856,-,3.44E+16,JEAN DEVEREAUX APARTMENTS,431 Monterey Street North,Fort Myers,Florida,33903,Lee,Rental Assistance/HUD;Section 811 Capital Advance,14,14,14,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2014,not avail.,Non-Profit,2054,26.68945807,-81.89585277,20800,1,-,11,3,-,-
625,-,800004200,-,184425P4007040010,JONES WALKER PALM GARDENS APTS.,2909 BLOUNT ST,Fort Myers,Florida,33916,Lee,Rental Assistance/HUD,80,75,75,-,x,-,-,-,Family,Ready for Occupancy,1969,1970,For-Profit,2032,26.64364342,-81.85381402,502,1,not avail.,not avail.,not avail.,not avail.,not avail.
669,2561,800004424,-,174425P4003000100,LANDINGS AT EAST POINTE,3701 Sabal Palm Boulevard,Fort Myers,Florida,33916,Lee,Housing Credits 9%;Rental Assistance/HUD,126,126,126,x,x,-,-,-,Family;Link,Ready for Occupancy,1968,1969,For-Profit,2064,26.64351767,-81.83923157,502,4,-,20,52,36,18
630,-,800004240,-,364424P200200008A,LEE MENTAL HEALTH CENTER,3661 EVANS AVE,Fort Myers,Florida,33901,Lee,Rental Assistance/HUD;Section 202 Direct Loan,20,20,20,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1993,1998,Non-Profit,2017,26.60823245,-81.8585154,1102,3,-,20,-,-,-
3093,-,800212817,-,174425P2021050160,OHIO PLACE,95 Diana Ave,Fort Myers,Florida,33905,Lee,Rental Assistance/HUD;Section 811 Capital Advance,15,15,15,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2003,2003,Non-Profit,2016,26.65348726,-81.82557857,503,3,-,12,3,-,-
665,2794,800004351,-,174425P3000640010,PALM CITY GARDEN APARTMENTS,1625 MARSH AVE,Fort Myers,Florida,33905,Lee,Elderly Housing Community Loan;Predevelopment Loan Program;Rental Assistance/HUD;Section 207/223(f),100,100,100,x,x,-,-,-,Elderly;Family,Ready for Occupancy,1986,1987,Non-Profit,2032,26.64791705,-81.82706431,504,3,25,75,-,-,-
719,-,800004304,-,364424P1000040060,SANDPIPER RUN,2075 COLLIER AVE,Fort Myers,Florida,33901,Lee,Rental Assistance/HUD;Section 202 Capital Advance,60,59,59,-,x,-,-,-,Elderly,Ready for Occupancy,1998,1998,Non-Profit,2038,26.60917308,-81.87052904,1102,1,not avail.,not avail.,not avail.,not avail.,not avail.
7159,-,800231947,-,2.25E+16,ST JOHN XXIII VILLAS,13060 Palomino Lane,Fort Myers,Florida,33912,Lee,Rental Assistance/HUD;Section 202 Capital Advance,68,68,68,-,x,-,-,-,Elderly,Ready for Occupancy,2012,2005,Non-Profit,2016,26.55274743,-81.80611365,40117,1,-,68,-,-,-
635,-,800004422,-,254424P20050F0010,SUNRISE TOWERS,2825 Central AVE,Fort Myers,Florida,33901,Lee,Rental Assistance/HUD,92,42,42,-,x,-,-,-,Family,Ready for Occupancy,1982,1982,For-Profit,2022,26.62552925,-81.86367232,1101,1,not avail.,not avail.,not avail.,not avail.,not avail.
664,-,800004419,-,364424P2000100000,SUNTERRA APARTMENTS,3541 EVANS AVE,Fort Myers,Florida,33901,Lee,Rental Assistance/HUD,120,90,90,-,x,-,-,-,Family,Ready for Occupancy,1971,1973,For-Profit,2022,26.61087709,-81.85902331,1102,3,not avail.,not avail.,not avail.,not avail.,not avail.
6521,-,800214881,-,2.94E+16,VILLA VINCENTE,13031 Palm Beach Blvd,Fort Myers,Florida,33905,Lee,Rental Assistance/HUD;Section 202 Capital Advance,60,60,60,-,x,-,-,-,Elderly,Ready for Occupancy,2004,1990,Non-Profit,2044,26.70426423,-81.74360094,30201,1,-,60,-,-,-
1597,-,800004478,-,3.14E+16,SUNSHINE VILLAS,1291 BROAD ST W,LEHIGH ACRES,Florida,33936,Lee,Rental Assistance/HUD;Section 202 Direct Loan,48,10,10,-,x,-,-,-,Elderly,Ready for Occupancy,1962,1967,Non-Profit,2032,26.599773,-81.650642,40304,3,not avail.,not avail.,not avail.,not avail.,not avail.
1665,-,800004479,-,3.14E+16,SUNSHINE VILLAS ANNEX,1291 BROAD ST W,LEHIGH ACRES,Florida,33936,Lee,Rental Assistance/HUD;Section 202 Direct Loan,168,33,33,-,x,-,-,-,Elderly,Ready for Occupancy,1967,1967,Non-Profit,2017,26.599773,-81.650642,40304,3,not avail.,not avail.,not avail.,not avail.,not avail.
6630,-,800217517,-,3.14E+16,WOODWARD MANOR INC.,1301 Woodward Court,LEHIGH ACRES,Florida,33936,Lee,Rental Assistance/HUD;Section 202 Capital Advance,90,90,90,-,x,-,-,-,Elderly,Ready for Occupancy,2005,not avail.,Non-Profit,2045,26.60065486,-81.65337502,40304,3,-,90,-,-,-
7071,-,800223971,-,2.84E+16,COUNTRY COVE APARTMENTS,421 Gerald Avenue,Lehigh Acres,Florida,33936,Lee,Rental Assistance/HUD;Section 811 Capital Advance,14,14,14,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2009,1994,Non-Profit,2017,26.61743832,-81.62951158,40203,6,-,9,5,-,-
2198,-,800112346,-,0645270400000B000,GLENDALE VILLAGE,4 Beth Stacey Blvd,Lehigh Acres,Florida,33936,Lee,Rental Assistance/HUD;Section 811 Capital Advance,14,14,14,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2001,2001,Non-Profit,2041,26.59582383,-81.65567888,40304,2,-,12,2,-,-
6615,-,800214877,-,3.54E+16,HATTON B. ROGERS APARTMENTS,4250 Hatton B Rogers,NORTH FORT MYERS,Florida,33903,Lee,Rental Assistance/HUD;Section 202 Capital Advance,54,54,54,-,x,-,-,-,Elderly,Ready for Occupancy,2004,2005,Non-Profit,2044,26.68678182,-81.88740147,20800,6,-,54,-,-,-
1858,-,800004353,-,1.04E+16,PALM HARBOR APARTMENTS,1081 PALM AVE,NORTH FORT MYERS,Florida,33903,Lee,Rental Assistance/HUD;Section 202 Direct Loan,81,80,80,-,x,-,-,-,Elderly,Ready for Occupancy,1993,1993,Non-Profit,2033,26.66237284,-81.89329074,20600,1,not avail.,not avail.,not avail.,not avail.,not avail.
710,-,800004446,-,3.54E+16,PARK VILLAS,4200 HATTON ROGERS LANE,NORTH FORT MYERS,Florida,33917,Lee,Rental Assistance/HUD;Section 811 Capital Advance,16,15,15,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1997,1947,Non-Profit,2017,26.684253,-81.88449,20800,6,not avail.,not avail.,not avail.,not avail.,not avail.
6912,-,800221263,-,3.54E+16,THE PINES APARTMENT,1904 Tamiami Trail N.,North Fort Myers,Florida,33903,Lee,Rental Assistance/HUD;Section 811 Capital Advance,14,14,14,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2007,2007,Non-Profit,2047,26.68667411,-81.88371099,20501,1,-,9,5,-,-
1171,-,800065486,-,2.14E+12,BETHEL TOWERS,324 N Martin Luther King Jr Blvd,Tallahassee,Florida,32301,Leon,Rental Assistance/HUD;Section 202 Capital Advance,60,59,59,-,x,-,-,-,Elderly,Ready for Occupancy,2001,2002,Non-Profit,2041,30.44551303,-84.28601378,600,3,not avail.,not avail.,not avail.,not avail.,not avail.
1784,-,800003917,-,4.12E+12,BRIARWOOD APARTMENTS PHASE II,4495 SHELFER RD,Tallahassee,Florida,32310,Leon,Refi Section 221(d)(4) MR;Rental Assistance/HUD,63,63,63,-,x,-,-,-,Family,Ready for Occupancy,1980,1980,For-Profit,2031,30.38333084,-84.28198934,1802,1,-,12,35,16,-
1673,-,800003940,-,4.12E+12,BRIARWOOD MANOR APARTMENTS,4495 SHELFER RD,Tallahassee,Florida,32310,Leon,Rental Assistance/HUD;Section 236,92,37,37,-,x,-,-,-,Family,Ready for Occupancy,1974,1974,Limited Dividend,2034,30.38496996,-84.28194544,1802,1,not avail.,not avail.,not avail.,not avail.,not avail.
1958,-,800003979,-,2.14E+12,CASA CALDERON,800 W VIRGINIA ST,Tallahassee,Florida,32304,Leon,Rental Assistance/HUD;Section 207/223(f),112,111,111,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1981,Non-Profit,2031,30.4467254,-84.29638234,600,3,not avail.,not avail.,not avail.,not avail.,not avail.
