Project_ID,Project_Status,Project_Name,Street_Number ,Street_Name,Street_Type,Zip_Code,Planning_Address,APN(s),Supervisor_District,Planning_Neighborhood,City_Analysis_Neighborhood,Lead_Agency,Program_Area,Project_Area,Project_Type,Housing_Tenure,Issuance_of_Notice_to_Proceed,Issuance_of_Building_Permit,Issuance_of_First_Construction_Document,Estimated/Actual_Construction_Start_Date,Estimated_Construction_Completion,Project_Lead_Sponsor,Project_Co-Sponsor,Project_Owner,DBI_Permit_Number,Planning_Case_Number,Property_Informaiton_Map_Link,Planning_Entitlements,Entitlement_Approval,Section_415_Declaration,Recording_Number,Recording_Date,Project_Units,Affordable_Units,Market_Rate_Units,%_Affordable,SRO_Units,Studio_Units,1bd_Units,2bd_Units,3bd_Units,4bd_Units,5+_bd_Units,Mobility_Units,Manager_Units,Manager_Unit(s)_Type,Family_Units,Senior_Units,TAY_Units,Homeless_Units,Disabled_Units,20%_AMI,30%_AMI,50%_AMI,55%_AMI,60%_AMI,80%_AMI,90%_AMI,100%_AMI,120%_AMI,150%_AMI,Latitude,Longitude,Location
2016-009,(3) Design with Entitlements Approved,2100 Market ,2100,Market,St,94114,"2100 MARKET ST, SAN FRANCISCO, CA",3542041,8,Castro/Upper Market,Castro/Upper Market,MOHCD,Inclusionary,,New Construction,Rental,,,,2/2/21 0:00,2/2/23,Brian Spears Development (for self),,,,2014.0519,http://propertymap.sfplanning.org/?search=2014.0519,"2014.0519CUA,2014.0519E,2014.0519PPA,2014.0519U,2014.0519VAR",2/4/16,On-site BMR Project ,2016-K286231,7/13/16,60,7,53,12%,0,0,0,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,37.76750943,-122.429432,"(37.7675094256944, -122.429431986078)"
2016-010,(3) Design with Entitlements Approved,2238-2254 Market,2238,Market,St,94114,2153 15TH ST 94114,3560005,8,Castro/Upper Market,Castro/Upper Market,MOHCD,Inclusionary,,New Construction,Rental,,,,2/9/21 0:00,2/9/23,Prado Group,,,,2014.151,http://propertymap.sfplanning.org/?search=2014.1510,"2014.1510CND,2014.1510CUA,2014.1510ENV,2014.1510SHD,2014.1510SUB,2014.1510U",2/11/16,On-site BMR Project ,,,45,5,40,11%,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,37.76546171,-122.432267,"(37.7654617097, -122.432266983775)"
2016-011,(4) Site Work Permit Issued,580 De Haro,580,De Haro,St,94107,"580 DE HARO ST, SAN FRANCISCO, CA 94107",4008003,10,Potrero Hill,Potrero Hill,MOHCD,Inclusionary,,New Construction,Unknown,,9/23/16,,2/9/21 0:00,2/9/23,,,,,2013.1671,http://propertymap.sfplanning.org/?search=2013.1671,"2013.1671C,2013.1671E,2013.1671U",2/11/16,Fee Payment ,,,12,0,12,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7625648,-122.4016989,"(37.7625647983767, -122.401698861555)"
2016-012,(3) Design with Entitlements Approved,988 Harrison,988,Harrison,St,94107,"377 06TH ST, SAN FRANCISCO, CA",3753148,6,South of Market,South of Market,MOHCD,Inclusionary,,New Construction,Rental,,,,2/23/21 0:00,2/23/23,988 Harrison LLC,,,,2014.0832,http://propertymap.sfplanning.org/?search=2014.0832,"2014.0832CUA,2014.0832E,2014.0832ENX,2014.0832PPA,2014.0832SHD,2014.0832U",2/25/16,On-site BMR Project ,2016-K224065,3/31/16,100,12,88,12%,0,0,0,0,0,0,0,0,0,,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,37.77766409,-122.4041571,"(37.7776640860709, -122.404157098635)"
2016-013,(3) Design with Entitlements Approved,1567 California ,1567,California,St,94109,"1436 POLK ST, SAN FRANCISCO, CA 94109",645014,3,Nob Hill,Nob Hill,MOHCD,Inclusionary,,New Construction,Ownership,,,,2/23/21 0:00,2/23/23,"1567 California, LLC",,,,2014.0284,http://propertymap.sfplanning.org/?search=2014.0284,"2014.0284CUA,2014.0284E,2014.0284U,2014.0284VAR,2015-004221ENF",2/25/16,On-site BMR Project/Fee Payment,,,63,8,55,13%,0,0,0,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,37.79031907,-122.4202769,"(37.7903190686805, -122.420276941506)"
2016-014,(2) Predevelopment Feasibility,Yosemite,480,Eddy,St,94109,480 EDDY ST 94109,334014,6,Downtown/Civic Center,Tenderloin,MOHCD,Multifamily,,Rehabilitation,Rental,7/1/18,,,7/1/18 0:00,9/1/19,Tenderloin Neighborhood Development Corporation,,Tenderloin Neighborhood Development Corporation,,2016-006801PRJ,http://propertymap.sfplanning.org/?search=2016-006801PRJ,2016-006801ENV,,,,,32,31,1,97%,0,30,1,0,0,0,0,0,1,Studio,31,0,0,0,0,0,8,23,0,0,0,0,0,0,0,37.78382412,-122.4155041,"(37.7838241209112, -122.415504098976)"
2016-015,(2) Predevelopment Feasibility,Padre Palou,3400,16th ,St,94114,Not Applicable,3558113,8,Castro/Upper Market,Castro/Upper Market,MOHCD,Bonds Only,,Rehabilitation,Rental,5/1/17,,,5/1/17 0:00,7/2/18,Mercy Housing California,,"16th and Church Street Associates, LP",,Not Applicable,,,,,,,18,18,0,100%,0,0,0,10,6,2,0,0,0,,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,37.76472887,-122.4290015,"(37.7647288734515, -122.429001459495)"
2016-016,(2) Predevelopment Feasibility,Hunters View Phase III,201,West Point,Rd,94124,"0 SITUS TO BE ASSIGNED, SAN FRANCISCO, CA 94124",4624032,10,Bayview,Bayview Hunters Point,MOHCD,HOPE SF,,New Construction,Rental,4/1/18,11/3/14,,4/1/18 0:00,1/1/20,John Stewart Company,,"HV Partners 3, LP",,2009.1075,http://propertymap.sfplanning.org/?search=2009.1075,2009.1075F,,,,,54,54,0,100%,0,0,0,4,11,34,5,0,0,,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,37.73538902,-122.3785861,"(37.7353890241742, -122.378586057305)"
2016-017,(2) Predevelopment Feasibility,"Block 48, Phase 3A, Block H",979,Oakdale,Ave,94124,Not Applicable,"4591D114, 4591D115, 4591D116, 4591D117, 4591D118, 4591D119",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,5/1/18,,,5/1/18 0:00,10/1/19,,,,,Not Applicable,,,,,,,14,2,12,14%,0,0,1,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.72753119,-122.3766224,"(37.7275311885148, -122.376622420043)"
2016-018,(2) Predevelopment Feasibility,"Block 48, Phase 3A, Block K",969,Oakdale,Ave,94124,Not Applicable,"4591D120, 4591D121, 4591D122, 4591D123, 4591D124, 4591D125, 4591D126, 4591D127, 4591D128, 4591D129, 4591D130, 4591D131",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,5/1/18,,,5/1/18 0:00,10/1/19,,,,,Not Applicable,,,,,,,26,3,23,12%,0,0,2,1,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,37.72750896,-122.3755061,"(37.7275089625208, -122.375506077352)"
2016-019,(4) Site Work Permit Issued,88 Arkansas,88,Arkansas,St,94107,88 ARKANSAS ST 94107,3953002,10,Potrero Hill,Mission Bay,MOHCD,Inclusionary,,New Construction,Rental,,11/9/16,,3/2/21 0:00,3/2/23,Patrick McNerney,,,"201511021443, 201606018846, 201606018851",2015-000453PRJ,http://propertymap.sfplanning.org/?search=2015-000453PRJ,"2014-003150PPA,2015-000453CND,2015-000453ENV,2015-000453ENX,2015-000453SHD",3/3/16,On-site BMR Project ,2016-K227924,4/8/16,127,25,102,20%,0,0,0,0,0,0,0,0,0,,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,37.76535092,-122.399134,"(37.7653509171106, -122.399133962112)"
2016-020,(3) Design with Entitlements Approved,655 Folsom,655,Folsom,St,94107,655 FOLSOM ST 94107,3750050,6,South of Market,Financial District/South Beach,MOHCD,Inclusionary,,New Construction,Unknown,,,,3/9/21 0:00,3/9/23,,,,2.01602E+11,2013.0253,http://propertymap.sfplanning.org/?search=2013.0253,"2013.0253ENV,2013.0253ENX,2013.0253PPA,2013.0253U",3/10/16,Fee Payment ,,,89,0,89,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78437415,-122.3977742,"(37.7843741476515, -122.3977741643)"
2016-021,(3) Design with Entitlements Approved,1066 Market ,1066,Market,St,94102,"1066 MARKET ST, SAN FRANCISCO, CA 94102",350003,6,Downtown/Civic Center,Tenderloin,MOHCD,Inclusionary,,New Construction,Unknown,,,,6/15/21 0:00,6/15/23,,,,,2013.1753,http://propertymap.sfplanning.org/?search=2013.1753,"2013.1753C,2013.1753E,2013.1753PCA,2013.1753U,2013.1753V,2013.1753X",6/16/16,Land Dedication ,,,304,85,219,28%,0,0,0,0,0,0,0,0,0,,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78179901,-122.4117416,"(37.7817990075099, -122.411741590749)"
2016-022,(3) Design with Entitlements Approved,430 Eddy,430,Eddy,St,94109,430 EDDY ST 94109,334008,6,Downtown/Civic Center,Tenderloin,MOHCD,Inclusionary,,New Construction,Ownership,,,,3/16/21 0:00,3/16/23,430 Eddy Associates LLC,,,2.01605E+11,2014.04,http://propertymap.sfplanning.org/?search=2014.0400,"2014.0400CUA,2014.0400E,2014.0400PPA,2014.0400SHD,2014.0400U",3/17/16,On-site BMR Project ,2016-K237191,4/27/16,23,3,20,13%,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37.78393671,-122.4148339,"(37.7839367125548, -122.414833880316)"
2016-023,(3) Design with Entitlements Approved,1699 Market ,1699,Market,St,94103,"1699 MARKET ST, SAN FRANCISCO, CA",3504030,6,South of Market,Mission,MOHCD,Inclusionary,,New Construction,Unknown,,,,3/23/21 0:00,3/23/23,,,,"201406108024, 201605278573, 201605278578",2014.0484,http://propertymap.sfplanning.org/?search=2014.0484,"2014-002961CUA,2014.0484CND,2014.0484E,2014.0484PPA,2014.0484U",3/24/16,Fee Payment ,,,160,0,160,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.77223589,-122.4218785,"(37.7722358944433, -122.421878545131)"
2016-037,(2) Predevelopment Feasibility,Howard  Apartments,1601-1617,Howard,St,94103,Not Applicable,3515001,6,South of Market,Mission,MOHCD,Multifamily,,Rehabilitation,Rental,12/5/16,,,12/5/16 0:00,1/30/17,Tenderloin Neighborhood Development Corporation,,Tenderloin Neighborhood Development Corporation,,Not Applicable,,,,,,,12,12,0,100%,0,0,0,12,0,0,0,1,0,,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,37.77139363,-122.4167895,"(37.7713936256162, -122.416789450706)"
2016-024,(4) Site Work Permit Issued,22 Franklin,22,Franklin,St,94102,"22 FRANKLIN ST, SAN FRANCISCO, CA 94117",836031,5,Downtown/Civic Center,Hayes Valley,MOHCD,Inclusionary,,New Construction,Rental,,9/16/16,,3/30/21 0:00,3/30/23,"SST Investments, LLC; SB Global, LLC, Yosef Tahbazof",,,"201504093239, 201504093240",2013.1005,http://propertymap.sfplanning.org/?search=2013.1005,"2013.1005CND,2013.1005E,2013.1005U,2013.1005VAR,2013.1005X",3/31/16,On-site BMR Project ,2016-K239905,5/3/16,35,4,31,11%,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,37.77476769,-122.4205902,"(37.7747676911083, -122.420590202012)"
2016-025,(2) Predevelopment Feasibility,1500 Cortland Ave,1500,Cortland,Ave,94110,Not Applicable,5690044,9,Bernal Heights,Bernal Heights,MOHCD,Small Sites,,Rehabilitation,Rental,10/31/16,,,10/31/16 0:00,6/30/17,Mission Economic Development Agency,,"MEDA Small Properties, LLC",,Not Applicable,,,,,,,4,4,0,100%,0,0,2,2,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37.73958386,-122.4093205,"(37.739583860655, -122.409320534938)"
2016-026,(2) Predevelopment Feasibility,"HPSY, Block 1 (Hilltop)",,Address not yet assigned,,94124,Not Applicable,4591C002,10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,,,,,,,,,,Not Applicable,,,,,,,240,24,216,10%,0,0,0,0,0,0,0,0,0,,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,37.72949706,-122.3702246,"(37.7294970634473, -122.370224647336)"
2016-027,(3) Design with Entitlements Approved,875 California,875,California,St,94108,"875 CALIFORNIA ST, SAN FRANCISCO, CA 94108",256016,3,Chinatown,Nob Hill,MOHCD,Inclusionary,,New Construction,Unknown,,,,4/6/21 0:00,4/6/23,,,,2.01603E+11,2014-000609PRJ,http://propertymap.sfplanning.org/?search=2014-000609PRJ,"2014-000609CND,2014-000609CUA,2014-000609ENV,2014-000609SHD,2014-000609VAR",4/7/16,Fee Payment ,,,44,0,44,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.79178765,-122.408791,"(37.7917876461623, -122.408790973587)"
2016-028,(3) Design with Entitlements Approved,1601 Mission,1601,Mission,St,94103,1601 MISSION ST 94103,3514043,6,South of Market,Mission,MOHCD,Inclusionary,,New Construction,Unknown,,,,4/6/21 0:00,4/6/23,,,,,2014.1121,http://propertymap.sfplanning.org/?search=2014.1121,"2014.1121CND,2014.1121CUA,2014.1121DNX,2014.1121ENV,2014.1121PPA,2014.1121U,2014.1121VAR",4/7/16,Fee Payment ,,,220,0,220,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.77204073,-122.4187632,"(37.7720407321912, -122.418763247913)"
2016-029,(3) Design with Entitlements Approved,1301 16th,1301,16th,St,94103,"130 WISCONSIN ST, SAN FRANCISCO, CA 94107",3954016,10,Potrero Hill,Mission Bay,MOHCD,Inclusionary,,New Construction,Rental,,,,4/27/21 0:00,4/27/23,"Sixteenth Street Center, LLC",,,,2013.0698,http://propertymap.sfplanning.org/?search=2013.0698,"2013.0698E,2013.0698U,2013.0698X",4/28/16,On-site BMR Project ,2016-K290720,7/19/16,172,28,144,16%,0,0,0,0,0,0,0,0,0,,28,0,0,0,0,0,0,0,0,0,0,28,0,0,0,37.76584514,-122.4002394,"(37.7658451445873, -122.400239355238)"
2016-030,(2) Predevelopment Feasibility,462 Green,462,Green,St,94133,Not Applicable,115018,3,North Beach,North Beach,MOHCD,Small Sites,,Rehabilitation,Rental,3/1/17,,,3/1/17 0:00,5/31/17,Chinatown Community Development Center,,"CCDC Small Sites, LLC",,Not Applicable,,,,,,,6,6,0,100%,0,0,0,6,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,37.7999658,-122.4068554,"(37.7999658007747, -122.406855435628)"
2016-031,(2) Predevelopment Feasibility,Swiss American,534,Broadway,,94133,534 BROADWAY 94133,145010,3,North Beach,North Beach,MOHCD,Multifamily,,Rehabilitation,Rental,6/1/17,,,6/1/17 0:00,11/1/17,Chinatown Community Development Center,,,2.01604E+11,2016-013224PRJ,http://propertymap.sfplanning.org/?search=2016-013224PRJ,2016-013224VAR,,,,,66,65,1,98%,65,0,0,0,0,0,0,0,1,SRO,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,37.79823544,-122.406158,"(37.7982354359459, -122.406158044727)"
2016-032,(2) Predevelopment Feasibility,Garden Court Apartments,1637,15th ,St,94103,Not Applicable,3554055,9,Mission,Mission,MOHCD,Multifamily,,Rehabilitation,Rental,6/30/17,,,6/30/17 0:00,3/28/18,Mission Housing Development Corporation,,,,Not Applicable,,,,,,,16,16,0,100%,0,10,6,0,0,0,0,0,0,,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,37.76639648,-122.4204461,"(37.7663964775277, -122.420446080799)"
2016-033,(2) Predevelopment Feasibility,3434 18th ,3434,18th,St,94110,Not Applicable,3576032,9,Mission,Mission,MOHCD,Multifamily,,Rehabilitation,Rental,,,,,,Mission Housing Development Corporation,,,,Not Applicable,,,,,,,8,8,0,100%,0,6,2,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,37.76198717,-122.4202688,"(37.7619871711122, -122.420268769532)"
2016-034,(2) Predevelopment Feasibility,70-74 Moss,70-74,Moss,St,94103,Not Applicable,3731054A,6,South of Market,South of Market,MOHCD,Multifamily,,Rehabilitation,Rental,6/30/17,,,6/30/17 0:00,3/28/18,Mission Housing Development Corporation,,,,Not Applicable,,,,,,,5,5,0,100%,0,0,4,0,0,1,0,0,0,,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,37.77746582,-122.4079498,"(37.7774658211385, -122.407949824392)"
2016-035,(2) Predevelopment Feasibility,2943-2947 16th,2943-2947 ,16th ,St,94103,Not Applicable,3570047A,9,Mission,Mission,MOHCD,Multifamily,,Rehabilitation,Rental,,,,,,Mission Housing Development Corporation,,,,Not Applicable,,,,,,,8,8,0,100%,0,0,8,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,37.76489458,-122.4184847,"(37.7648945797068, -122.418484674953)"
2016-036,(2) Predevelopment Feasibility,Dudley Apartments,172,6th ,St,94103,Not Applicable,3726010,6,South of Market,South of Market,MOHCD,Multifamily,,Rehabilitation,Rental,10/1/17,,,10/1/17 0:00,1/1/18,Mercy Housing California,,"Mercy Housing California XXII, LP",,Not Applicable,,,,,,,75,74,1,99%,25,25,24,0,0,0,0,2,1,1bd,49,0,0,25,0,0,0,74,0,0,0,0,0,0,0,37.779831,-122.4077952,"(37.7798309952332, -122.407795168636)"
2016-040,(2) Predevelopment Feasibility,Hazel Betsey Apts,3554,17th,St,94110,Not Applicable,3567020,8,Mission,Mission,MOHCD,Multifamily,,Rehabilitation,Rental,2/1/17,,,2/1/17 0:00,9/15/19,Bernal Heights Housing Corporation,,Bernal Heights Housing Corporation,,Not Applicable,,,,,,,9,9,0,100%,0,6,3,0,0,0,0,3,0,,9,0,0,0,,0,9,0,0,0,0,0,0,0,0,37.76333888,-122.4251279,"(37.7633388773441, -122.425127888956)"
2016-041,(2) Predevelopment Feasibility,Haight  Street Apartments,398,Haight,St,94102,Not Applicable,0850003E,5,Western Addition,Hayes Valley,MOHCD,Multifamily,,Rehabilitation,Rental,12/5/16,,,12/5/16 0:00,5/31/17,Tenderloin Neighborhood Development Corporation,,Tenderloin Neighborhood Development Corporation,,Not Applicable,,,,,,,12,12,0,100%,0,0,9,3,0,0,0,0,0,,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,37.77253239,-122.4286167,"(37.7725323885223, -122.428616704771)"
2016-042,(2) Predevelopment Feasibility,Dalt Hotel,34,Turk,St,94102,Not Applicable,340007,6,Downtown/Civic Center,Tenderloin,MOHCD,Multifamily,,Rehabilitation,Rental,4/1/17,,,4/1/17 0:00,8/1/17,Tenderloin Neighborhood Development Corporation,,Dalt Hotel LP,,Not Applicable,,,,,,,178,178,0,100%,178,0,0,0,0,0,0,24,0,,177,0,0,1,0,0,0,178,0,0,0,0,0,0,0,37.78361263,-122.4098864,"(37.7836126337704, -122.409886357685)"
2016-043,(2) Predevelopment Feasibility,2782-2786 24th,2782-2786,24th,St,94110,Not Applicable,4210019,9,Mission,Mission,MOHCD,Multifamily,,Rehabilitation,Rental,,,,,,Mission Housing Development Corporation,,,,Not Applicable,,,,,,,3,3,0,100%,0,0,1,0,2,0,0,0,0,,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37.7531017,-122.4078919,"(37.7531017035905, -122.407891868684)"
2016-044,(2) Predevelopment Feasibility,890-896 Capp,890-896,Capp,St,94110,Not Applicable,3642049,9,Mission,Mission,MOHCD,Multifamily,,Rehabilitation,Rental,6/30/17,,,6/30/17 0:00,3/28/18,Mission Housing Development Corporation,,,,Not Applicable,,,,,,,4,4,0,100%,0,0,1,2,1,0,0,0,0,,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,37.75245406,-122.4175634,"(37.7524540612532, -122.417563394239)"
2016-045,(2) Predevelopment Feasibility,"Block 48, Phase 2A, Block F",889,La Salle,Ave,94124,Not Applicable,"4591D050, 4591D051, 4591D052, 4591D053, 4591D054, 4591D055",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,1/1/18,,,1/1/18 0:00,6/1/19,,,,,Not Applicable,,,,,,,40,6,34,15%,0,0,1,5,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,37.72827539,-122.3772802,"(37.7282753881328, -122.377280204224)"
2016-046,(2) Predevelopment Feasibility,"Block 48, Phase 2A, Block J",879,La Salle,Ave,94124,Not Applicable,"4591D057, 4591D058, 4591D059, 4591D060, 4591D061, 4591D062",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,1/1/18,,,1/1/18 0:00,6/1/19,,,,,Not Applicable,,,,,,,40,6,34,15%,0,0,2,4,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,37.72812842,-122.3765068,"(37.7281284195498, -122.376506781714)"
2016-047,(2) Predevelopment Feasibility,"Block 48, Phase 2A, Block M",869,La Salle,Ave ,94124,Not Applicable,"4591D064, 4591D065, 4591D066, 4591D067, 4591D068, 4591D069, 4591D070",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,1/1/18,,,1/1/18 0:00,6/1/19,,,,,Not Applicable,,,,,,,40,6,34,15%,0,0,2,4,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,37.72808084,-122.3757233,"(37.7280808445606, -122.375723339395)"
2016-048,(3) Design with Entitlements Approved,Oceanwide Center,40,1st,St,94105,78 01ST ST 94105,3708003,6,Financial District,Financial District/South Beach,MOHCD,Inclusionary,,New Construction,Unknown,,,,5/4/21 0:00,5/4/23,,,,"201510301302, 201510301303, 201510301311, 201603172322, 201603172325, 201603172326, 201603172327, 201604215368, 201604215374, 201604215375, 201609097343 ",2006.1523,http://propertymap.sfplanning.org/?search=2006.1523,"2006.1523B,2006.1523CUA,2006.1523DNX,2006.1523E,2006.1523E_3,2006.1523E_5,2006.1523GPR,2006.1523MCM,2006.1523OFA-02,2006.1523PCA,2006.1523SHD,2006.1523VAR",5/5/16,Fee Payment ,,,265,0,265,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78989346,-122.3984158,"(37.7898934631421, -122.398415842585)"
2016-049,(3) Design with Entitlements Approved,901 16th,901,16th,St,94107,"941 16TH ST, SAN FRANCISCO, CA 94107",3949001,10,Potrero Hill,Mission Bay,MOHCD,Inclusionary,,New Construction,Rental,,,,5/11/21 0:00,5/11/23,"Potrero Partners, LLC",,,,2011.13,http://propertymap.sfplanning.org/?search=2011.1300,"2011.1300E,2011.1300K,2011.1300PPA,2011.1300U,2011.1300X",5/12/16,On-site BMR Project,,,260,42,218,16%,0,0,0,0,0,0,0,0,0,,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,37.76583663,-122.3956884,"(37.7658366293412, -122.395688368737)"
2016-050,(3) Design with Entitlements Approved,1200 17th,1200,17th,St,94107,"941 16TH ST, SAN FRANCISCO, CA 94107",3949001,10,Potrero Hill,Mission Bay,MOHCD,Inclusionary,,New Construction,Rental,,,,5/11/21 0:00,5/11/23,"Potrero Partners, LLC",,,,2011.13,http://propertymap.sfplanning.org/?search=2011.1300,"2011.1300E,2011.1300K,2011.1300PPA,2011.1300U,2011.1300X",5/12/16,Fee Payment,,,135,0,135,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.76583663,-122.3956884,"(37.7658366293412, -122.395688368737)"
2016-051,(3) Design with Entitlements Approved,915 Minna,915,Minna,St,94103,915 MINNA ST 94103,3510058,6,South of Market,South of Market,MOHCD,Inclusionary,,New Construction,Rental,,,,5/11/21 0:00,5/11/23,"Alta Investors, LP",,,2.01602E+11,2015-002600PRJ,http://propertymap.sfplanning.org/?search=2015-002600PRJ,"2015-002600ENV,2015-002600ENX,2015-002600PPA,2015-002600SHD",5/12/16,On-site BMR Project,2016-K313220,8/24/16,46,6,40,13%,0,0,0,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,37.77423339,-122.4158058,"(37.7742333880776, -122.415805840385)"
2016-108,(1) Preliminary Phase,Transbay Block 4,,Address not yet assigned,,94105,Not Applicable,Not yet available,6,Financial District,Financial District/South Beach,OCII,Inclusionary-OCII,,New Construction,Rental,,,,,,,,,,Not Applicable,,,,,,,480,186,294,39%,0,0,0,0,0,0,0,0,0,,186,0,0,0,0,0,0,0,0,0,0,0,186,0,0,37.79000867,-122.393508,"(37.7900086743148, -122.393507961709)"
2016-052,(3) Design with Entitlements Approved,2224 Clement,2224,Clement,St,94121,2224 CLEMENT ST 94121,1410021,1,Outer Richmond,Outer Richmond,MOHCD,Inclusionary,,New Construction,Unknown,,,,5/11/21 0:00,5/11/23,,,,,2014-001676PRJ,http://propertymap.sfplanning.org/?search=2014-001676PRJ,"2014-001676CND,2014-001676CUA,2014-001676ENV,2014-001676PPA,2014-001676VAR",5/12/16,Fee Payment,2016-K337633,10/3/16,16,0,16,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78233459,-122.4834173,"(37.7823345891995, -122.483417300394)"
2016-053,(3) Design with Entitlements Approved,3701 Noriega,3701,Noriega,St,94122,3701 NORIEGA ST 94122,2081001,4,Outer Sunset,Sunset/Parkside,MOHCD,Inclusionary,,New Construction,Unknown,,,,5/11/21 0:00,5/11/23,,,,,2014-002414PRJ,http://propertymap.sfplanning.org/?search=2014-002414PRJ,"2014-002414CUA,2014-002414ENV,2014-002414PPA,2014-002414VAR",5/12/16,Fee Payment,2016-K279872,6/27/16,12,0,12,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75280792,-122.503573,"(37.7528079179678, -122.503572961223)"
2016-054,(3) Design with Entitlements Approved,469 Eddy,469,Eddy,St,94102,"469 EDDY ST, SAN FRANCISCO, CA 94109",0337014A,6,Downtown/Civic Center,Tenderloin,MOHCD,Inclusionary,,New Construction,Ownership,,,,5/11/21 0:00,5/11/23,"469 Eddy Street, LLC",,,2.01512E+11,2014.0562,http://propertymap.sfplanning.org/?search=2014.0562,"2014.0562CUA,2014.0562E,2014.0562SHD,2014.0562U,2014.0562VAR",5/12/16,On-site BMR Project,2016-K330762,9/19/16,28,4,24,14%,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,37.78330387,-122.4153187,"(37.7833038683022, -122.415318719939)"
2016-055,(3) Design with Entitlements Approved,2000-2070 Bryant,2000,Bryant,St,94110,"2000 BRYANT ST, SAN FRANCISCO, CA 94110",4022001,9,Mission,Mission,MOHCD,Inclusionary,,New Construction,Rental,,,,5/18/21 0:00,5/18/23,Nick Podell Company,,,"201406239100, 201406239109",2013.0677,http://propertymap.sfplanning.org/?search=2013.0677,"2013.0677APL,2013.0677CUA,2013.0677E,2013.0677E_3,2013.0677PPA,2013.0677U,2013.0677X",5/19/16,On-site BMR Project/Land Dedication,2016-K357587,11/15/16,199,3,196,2%,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37.76119425,-122.4105517,"(37.7611942525211, -122.410551746104)"
